episode,timestep,reward
38,800,20.8158
76,1600,21.2105
104,2400,28.3571
130,3200,29.6538
150,4000,41.85
165,4800,52.8
172,5600,110.2857
181,6400,84.2222
185,7200,181.25
190,8000,165.0
193,8800,242.0
197,9600,217.75
200,10400,233.0
205,11200,190.0
210,12000,175.2
213,12800,221.6667
217,13600,195.25
222,14400,167.6
225,15200,260.6667
